VEHICLE_KEY,DRIVER_KEY,COLLISION_INDEX,VEHICLE_REFERENCE,ENGINE_CAPACITY_CC,AGE_OF_VEHICLE,VEHICLE_COUNT
33,14,2024421507919,2,1596,21,1
28,43,2024131432228,2,1499,8,1
34,46,2024461432828,6,1596,14,1
25,64,2024101508376,1,999,8,1
29,20,2024421491226,2,1560,10,1
29,47,2024201517531,2,2261,0,1
29,20,2024231424485,1,999,4,1
29,33,2024430288905,2,1798,18,1
29,23,2024221459631,1,998,10,1
34,11,2024461439969,3,999,1,1
32,42,2024211408796,1,1499,8,1
31,95,2024041517626,2,999,1,1
26,43,2024451409572,1,1596,17,1
29,64,2024221479185,1,1499,8,1
34,43,2024522402514,1,1596,20,1
32,54,2024161417964,1,1596,22,1
32,46,2024471493677,1,1560,17,1
29,14,2024531482699,2,1499,5,1
35,44,2024401504018,3,1596,16,1
31,49,2024052400795,2,1596,16,1
34,43,2024010546778,2,1596,16,1
32,44,2024161534186,2,999,2,1
29,17,2024471496078,2,1596,19,1
32,55,2024991416369,3,1499,3,1
31,95,2024131475420,4,1596,14,1
31,95,2024061454114,4,1596,13,1
33,55,2024231454757,1,999,3,1
35,49,2024622400329,3,999,8,1
34,54,2024461425211,2,1798,17,1
31,95,2024041432735,2,1753,19,1
34,17,2024411452862,2,1596,12,1
29,13,2024351469293,1,1499,4,1
29,49,2024311454210,2,999,1,1
28,55,2024471536559,1,999,5,1
29,46,2024311425227,1,1560,13,1
31,95,2024010531980,1,1596,15,1
35,52,2024101451281,1,1997,18,1
32,14,2024201428619,2,1499,5,1
31,49,2024440401741,1,1560,12,1
33,46,2024010546515,1,1499,8,1
27,17,2024161490086,1,1560,10,1
33,20,2024052400905,1,1498,7,1
30,95,2024010523839,2,1798,19,1
29,43,2024141444704,1,1596,19,1
31,95,2024010512184,1,1596,11,1
34,40,2024461461190,2,999,1,1
31,14,2024201551785,4,1496,5,1
34,17,2024141557295,1,1596,12,1
32,17,2024471452868,1,998,12,1
34,17,2024211490892,2,999,1,1
35,17,2024451463284,1,1560,15,1
35,61,2024201514443,2,1753,17,1
33,27,2024010548904,1,998,10,1
27,20,2024361414223,1,1560,13,1
35,55,2024451489643,2,1997,14,1
33,64,2024211450564,2,1499,7,1
35,51,2024471435055,3,998,10,1
26,20,2024041433688,2,1499,9,1
29,55,2024501412085,1,1499,4,1
29,52,2024031393709,2,1753,16,1
31,95,2024010534003,4,1596,9,1
26,17,2024421479422,1,999,6,1
26,55,2024161396754,2,1999,17,1
29,61,2024440261823,2,1988,23,1
32,48,2024411452428,1,1499,7,1
29,46,2024361417738,2,1596,9,1
25,46,2024010502806,2,998,11,1
32,49,2024440133574,2,1596,13,1
35,30,2024520401970,1,1997,18,1
29,54,2024430327354,1,999,7,1
27,49,2024052401894,1,1999,15,1
31,95,2024010535711,2,1596,19,1
29,40,2024361428512,1,1560,14,1
33,27,2024311515706,2,1499,7,1
31,95,2024010543995,3,1596,13,1
32,46,2024421403229,2,1997,16,1
32,17,2024451436220,4,1596,17,1
33,95,2024201447516,1,1997,10,1
32,27,2024461414064,2,999,8,1
32,48,2024131497581,2,1560,14,1
32,43,2024010507755,1,1499,5,1
34,17,2024440331477,2,1560,13,1
29,52,2024221430315,1,1596,11,1
31,52,2024311406570,1,998,11,1
33,49,2024311565098,1,1499,7,1
33,46,2024440339532,2,1498,7,1
29,17,2024302400408,1,1596,19,1
32,49,2024302400329,3,1560,10,1
27,27,2024141427767,1,998,11,1
34,22,2024421399643,1,1499,6,1
26,43,2024531496757,1,1596,12,1
29,52,2024430426176,1,1596,16,1
31,67,202417M108824,3,1560,11,1
29,46,2024111401505,1,1596,24,1
196,47,2024991422963,1,1499,7,1
31,95,2024201499743,3,999,6,1
29,23,2024122400278,2,999,7,1
30,23,2024552401128,1,1499,8,1
33,67,2024101429620,1,1499,3,1
29,46,2024421525611,1,1596,15,1
31,95,2024131490053,2,999,1,1
29,14,2024401518132,1,1596,16,1
31,95,2024131412310,2,1560,10,1
29,49,2024421414822,1,998,12,1
35,49,2024010547221,2,1499,9,1
35,17,2024101460579,2,1499,8,1
31,95,2024332400547,3,1596,18,1
32,49,2024361517842,2,1997,12,1
34,49,2024361510154,2,999,4,1
35,20,2024351415317,2,998,10,1
30,55,2024101516116,1,1499,7,1
31,55,2024440163487,2,1560,10,1
30,48,2024010543040,1,1499,2,1
32,64,2024451528762,2,999,1,1
29,43,2024440036201,1,1753,16,1
31,95,2024041453190,4,1560,10,1
29,17,2024221402863,2,1596,15,1
33,14,2024141472619,2,1798,15,1
28,44,2024010510064,1,999,5,1
189,93,2024052400957,7,1499,7,1
33,43,2024010545102,3,1999,9,1
32,45,2024471515924,3,999,4,1
31,47,2024461535551,2,999,0,1
32,14,2024302400965,2,999,8,1
33,14,2024461506797,1,1560,12,1
33,30,2024231434371,1,1560,14,1
29,17,2024371466150,1,1999,18,1
32,64,2024531442206,1,1988,22,1
29,50,2024161417727,1,1499,7,1
29,30,2024430129978,1,1596,18,1
26,20,2024070973640,2,999,6,1
33,40,2024052402336,1,1596,13,1
33,40,2024010539392,1,1596,17,1
30,43,2024161444222,2,1560,10,1
34,46,2024131489402,2,999,1,1
32,55,2024101478135,2,1499,7,1
34,14,2024411511245,2,1498,7,1
25,17,2024501437173,1,999,4,1
32,52,2024361427059,2,999,3,1
34,67,2024161447246,2,1596,18,1
27,17,2024451493322,1,1796,21,1
34,17,2024131458999,2,999,1,1
35,61,2024041427728,2,1596,21,1
34,49,2024531468383,2,999,9,1
32,17,2024471419303,1,998,10,1
35,14,2024201405420,2,998,10,1
26,49,2024421512012,2,999,0,1
189,47,2024311461663,3,1498,6,1
29,11,2024421492390,2,1560,12,1
29,64,2024101520291,1,999,9,1
29,48,2024231500410,2,1388,22,1
31,95,2024471436798,3,1596,13,1
34,14,2024201408438,2,1499,8,1
29,64,2024131423115,1,1596,19,1
34,52,2024461417912,2,1596,16,1
29,11,2024010537569,1,1596,12,1
29,61,2024010506183,1,998,10,1
35,49,2024371501128,1,998,10,1
26,14,2024552400294,1,1596,13,1
34,14,2024010510246,1,1596,13,1
29,42,2024010537995,1,1596,9,1
26,49,2024440392735,2,1560,14,1
32,17,2024991416343,1,1498,8,1
29,46,2024451529284,1,1596,15,1
31,95,2024041459214,3,1499,5,1
29,55,2024991450578,1,1560,11,1
31,49,2024131452003,2,1596,18,1
34,49,2024201485945,1,999,5,1
31,50,2024122400339,1,1499,6,1
33,64,2024201497034,2,998,11,1
29,43,2024101404297,1,1560,16,1
26,40,2024311425991,2,999,6,1
26,49,2024421500889,1,1596,15,1
31,95,2024311522457,2,1596,21,1
31,49,2024122400772,3,1999,19,1
31,49,2024991426770,2,1499,9,1
32,46,2024211426087,2,1560,11,1
26,46,2024010533399,1,1499,9,1
31,22,2024211413548,2,1499,5,1
34,17,2024461519332,2,1596,20,1
35,14,2024122401216,1,999,7,1
33,95,2024010512029,1,1596,13,1
26,17,2024520402939,1,1596,15,1
34,49,2024052400915,2,1596,18,1
29,14,2024161463279,1,1560,11,1
29,45,2024471417087,2,1596,16,1
25,46,2024421438320,1,1596,15,1
31,95,2024041416358,2,1596,13,1
29,49,2024471445797,2,1796,21,1
35,17,2024622400108,2,1596,13,1
25,46,2024010500168,1,1499,5,1
29,46,2024010540830,2,1798,17,1
29,61,2024552401495,2,1596,16,1
29,49,2024991487385,2,1798,15,1
33,61,2024461477889,1,1388,25,1
26,43,2024201497999,2,1596,19,1
30,55,2024421450875,1,998,10,1
31,95,2024131418793,2,1596,15,1
25,49,2024401506860,1,998,11,1
34,20,2024610035024,1,1560,11,1
33,15,2024141454273,1,1596,20,1
33,40,2024440247576,1,1560,14,1
31,95,2024421433497,2,1596,11,1
32,43,2024010530177,1,999,9,1
31,47,2024201558233,3,1560,12,1
29,27,2024451512413,2,1596,22,1
32,52,2024122400342,2,999,5,1
26,42,2024161410600,1,1499,8,1
34,49,2024070627588,2,1995,2,1
29,61,2024010497788,1,1499,8,1
29,52,2024531410402,2,1560,11,1
34,8,2024401422740,2,1596,11,1
31,95,2024010524797,2,1999,9,1
25,17,2024461484448,1,1596,12,1
26,49,2024141520234,1,1596,13,1
26,64,2024552400288,1,999,6,1
32,16,2024552400395,2,1596,21,1
33,8,2024010538533,1,1596,15,1
34,20,2024501425782,2,1999,16,1
32,20,2024311420230,2,1560,11,1
29,52,2024122400861,1,1596,13,1
31,46,2024061528491,1,999,0,1
32,55,2024041445267,7,1596,10,1
29,48,2024421535624,2,1560,11,1
32,49,2024520001120,2,1596,13,1
32,46,2024361507846,2,1596,9,1
34,95,2024052401498,5,1560,12,1
29,59,2024070390372,2,1499,6,1
25,46,2024010544987,1,999,6,1
31,95,2024351540760,3,1596,18,1
33,40,2024501461710,2,999,5,1
34,95,2024522401398,2,1596,13,1
26,14,2024461396228,2,1997,16,1
29,23,2024471405872,1,1596,16,1
31,95,2024991502805,2,998,11,1
33,46,2024201505772,1,1596,16,1
29,46,2024411493417,1,1596,12,1
32,46,2024052401975,2,1499,5,1
29,49,2024041464621,1,1499,7,1
29,52,2024451524122,1,1499,6,1
29,48,2024131519745,1,1596,14,1
32,52,2024010547908,2,999,6,1
29,9,2024421413642,2,999,2,1
29,49,2024522403012,1,1560,14,1
29,40,2024421508624,1,1596,19,1
33,95,2024131484313,1,1997,13,1
33,17,2024161415046,2,1596,15,1
25,55,2024320432590,2,1596,12,1
27,52,2024501492186,2,1596,19,1
29,52,2024351428188,2,998,10,1
34,55,2024131480263,1,1560,14,1
32,43,2024401498730,2,999,6,1
31,95,2024461487076,2,1596,14,1
29,43,2024302400499,1,1499,5,1
26,52,2024131439742,2,1596,17,1
31,95,2024501440288,3,1596,8,1
31,14,2024340WN5272,2,1560,12,1
31,95,2024991419727,2,1596,13,1
32,46,2024010526375,3,1596,18,1
34,40,2024471482242,2,1596,16,1
31,95,2024991514690,2,1753,15,1
29,41,2024010530511,2,1499,8,1
34,49,2024101462963,2,1560,11,1
31,95,2024430543363,2,999,9,1
32,54,2024041515262,1,1499,7,1
30,45,2024351460354,1,1999,6,1
26,46,2024421517219,1,999,8,1
34,49,2024131422716,2,1596,15,1
29,49,2024211411375,2,1560,11,1
34,13,2024101436013,1,999,7,1
35,48,2024201476362,2,999,2,1
34,49,2024101445987,2,1753,20,1
33,16,2024340WN4492,2,999,8,1
33,43,2024622400106,1,1596,13,1
26,64,2024430257513,1,1560,9,1
30,61,2024052401648,1,999,0,1
32,46,2024101471226,3,1499,7,1
29,43,2024201471225,1,999,4,1
26,94,2024052401498,1,1596,18,1
32,49,2024991475909,2,999,1,1
31,95,2024141423318,2,1496,4,1
34,20,2024471502575,2,1596,20,1
33,14,2024201537900,1,998,10,1
29,49,2024471396457,1,1596,15,1
29,49,2024320119814,1,1596,14,1
34,17,2024320103963,2,1798,16,1
29,14,2024141455965,1,1499,7,1
26,67,2024332400697,2,1499,6,1
31,95,2024461414022,3,1499,7,1
29,8,2024010500732,1,999,4,1
29,52,2024201449766,2,999,6,1
31,33,2024361447530,2,1596,12,1
34,44,2024061468534,2,999,1,1
34,49,2024010541669,2,998,11,1
34,52,2024451531121,2,1999,7,1
29,40,2024302500269,1,999,5,1
29,43,2024131486908,1,999,8,1
26,16,2024440408011,1,1596,20,1
31,23,2024522403424,1,1596,17,1
31,95,2024991418653,2,1560,12,1
29,49,2024371555526,1,1999,17,1
29,45,2024161532689,1,1388,21,1
29,43,2024141445812,1,1596,18,1
32,54,2024622400731,3,999,2,1
29,20,2024421398797,2,1499,7,1
29,43,2024311403598,1,1999,9,1
32,61,2024010507555,3,1596,16,1
29,53,2024061534972,1,1388,17,1
34,23,2024052401153,3,999,3,1
32,95,2024010546897,1,1498,8,1
30,33,2024052402011,1,999,7,1
31,95,2024010542834,2,1596,15,1
27,54,2024161458500,1,1499,9,1
29,17,2024421467640,1,1596,13,1
31,16,2024401466372,2,1560,13,1
31,52,2024361489144,3,999,1,1
30,49,2024052400858,1,999,1,1
31,95,2024010497999,2,1596,14,1
32,44,2024411425389,2,1499,4,1
34,14,2024320198696,4,999,8,1
33,46,2024131467170,1,1560,10,1
26,11,2024501505851,1,1499,9,1
32,43,2024440256691,4,1596,13,1
32,16,2024461445399,2,1596,13,1
29,46,2024461532633,1,1596,19,1
29,7,2024332400009,1,1596,19,1
33,52,2024610028424,1,1999,12,1
33,64,2024401434360,1,1596,10,1
31,8,2024991493686,1,1560,10,1
32,14,2024361470638,2,1560,10,1
30,46,2024421509725,1,998,12,1
29,49,2024010544496,1,1596,16,1
32,20,2024471484324,2,1596,12,1
30,30,202454B744424,1,1596,10,1
32,95,2024010538430,2,1596,18,1
29,46,2024411396656,2,1596,16,1
26,19,2024471421199,2,1596,16,1
33,49,2024451479420,1,1997,8,1
26,42,2024231479540,1,1499,7,1
32,17,2024991513527,2,1596,13,1
29,51,2024991465619,3,1499,4,1
29,52,2024010545760,1,1596,22,1
29,54,2024531519757,1,1596,9,1
33,54,2024371400701,1,998,12,1
34,46,2024302401125,2,1596,16,1
26,44,2024421408288,1,1596,14,1
35,49,202417L103324,1,1596,15,1
29,95,2024201477341,1,999,1,1
32,17,2024461420836,3,1496,6,1
26,8,2024010504332,1,1798,15,1
29,45,2024010539192,2,1596,14,1
29,64,2024211442941,2,1596,10,1
29,45,2024070081284,1,1560,20,1
33,45,2024201509710,2,1596,19,1
33,48,2024302401274,1,1596,15,1
29,43,2024421488364,1,1596,18,1
31,95,2024522402097,2,1560,10,1
34,51,2024421502668,1,1596,19,1
34,23,2024501414830,8,2521,16,1
31,95,2024302400691,3,998,11,1
31,8,2024061414508,2,1596,22,1
29,47,2024340WN4892,2,1560,11,1
34,49,2024501446219,1,1560,16,1
32,55,2024411541112,4,1596,12,1
31,95,2024141476109,4,1560,13,1
32,49,2024471486753,2,1596,13,1
31,23,2024440432596,2,1596,16,1
29,20,2024052401408,1,999,6,1
34,44,2024010538288,2,999,7,1
29,8,2024991433682,1,1499,3,1
29,43,2024440091789,1,1596,19,1
29,14,2024991444273,2,999,5,1
32,14,2024991421140,2,999,3,1
31,46,2024211437964,1,1560,11,1
34,49,2024010512026,1,1596,21,1
29,61,2024461432752,2,1596,13,1
29,41,2024010531063,1,999,0,1
29,67,2024010497719,1,998,10,1
29,14,2024501422373,1,1560,10,1
33,14,2024211513745,1,999,1,1
27,14,2024471518096,1,1997,7,1
32,61,2024622400213,2,1560,12,1
29,17,2024061481250,2,999,9,1
31,95,2024501501604,2,1596,19,1
32,46,2024371418032,2,999,8,1
32,52,2024061417551,2,1596,18,1
29,61,2024421465480,2,1560,13,1
26,49,2024430402627,1,1798,14,1
26,46,2024311431646,1,1499,7,1
29,11,2024421415090,1,1596,20,1
32,8,2024161401081,1,999,2,1
29,95,2024471401815,1,1753,15,1
34,14,2024461512940,3,1499,5,1
34,17,2024320261005,2,1560,13,1
29,55,2024010539879,1,1560,12,1
32,17,2024332400475,1,1560,11,1
26,67,2024320108773,1,1560,11,1
34,46,2024340WN1922,2,1596,18,1
35,17,2024122400986,2,999,7,1
32,43,2024471486048,3,1596,12,1
33,46,2024461445275,1,1798,17,1
26,33,2024320527140,1,1560,11,1
33,43,2024522402934,2,999,9,1
29,14,2024991418923,2,1560,12,1
29,14,2024471514277,2,1999,18,1
31,46,2024401449344,1,1499,4,1
29,8,2024201456032,2,999,9,1
32,49,2024461425545,1,1560,11,1
25,46,2024991394520,1,1596,14,1
32,52,2024622400576,2,1596,13,1
27,49,2024010500944,1,1596,19,1
34,55,2024421465272,3,2261,7,1
27,41,2024302400177,1,1560,13,1
26,78,2024221443112,1,2521,17,1
34,51,2024101449198,2,1560,16,1
26,14,2024552400545,1,1596,13,1
34,20,2024070475770,2,999,8,1
31,95,2024111459504,2,999,9,1
29,17,2024211514500,1,999,4,1
33,40,2024141422605,2,1596,9,1
26,49,2024221490556,1,1499,9,1
29,17,2024411422459,1,998,11,1
29,23,2024421398027,1,1999,16,1
25,14,2024201444762,1,1499,5,1
31,95,2024991465070,2,1596,16,1
29,43,2024531403363,1,998,11,1
34,14,2024070513208,2,999,6,1
29,46,2024430479181,1,1596,16,1
29,67,2024201437900,1,1560,12,1
29,49,2024320212937,1,1560,9,1
25,20,2024031425125,1,1499,5,1
29,14,2024052402274,2,999,2,1
35,64,2024231437019,2,999,7,1
31,95,2024471515137,2,998,12,1
33,43,2024131526940,1,1560,13,1
31,95,2024041453190,3,1560,10,1
26,14,2024141434595,1,1997,9,1
29,52,2024421435087,1,999,7,1
31,95,2024430522838,3,1596,16,1
29,27,2024421488083,1,998,12,1
31,95,2024531521851,2,1560,12,1
29,30,2024221469211,1,1798,17,1
29,17,2024461470307,1,1596,18,1
32,50,2024440145643,4,999,7,1
29,17,2024052402515,1,998,12,1
33,64,2024131531317,1,999,0,1
29,11,2024010538711,1,1798,15,1
31,53,2024610043424,1,1499,4,1
31,11,2024461485188,3,999,5,1
33,27,2024010524425,2,1596,17,1
31,95,2024440405314,3,1499,3,1
34,45,2024461506358,2,1596,16,1
34,46,2024211452308,3,1499,5,1
29,20,202454E602024,1,999,2,1
33,14,2024411440395,2,999,2,1
31,95,2024161526900,3,2261,4,1
32,67,2024131475748,1,2521,17,1
32,20,2024131482785,2,999,0,1
29,20,2024311403517,1,999,10,1
26,67,202460Q078453,1,1596,17,1
29,17,2024531465712,2,1798,18,1
33,22,2024010538969,2,1596,22,1
29,61,2024471431322,2,1560,14,1
32,48,2024440368549,1,999,0,1
29,42,2024461413456,1,999,5,1
34,17,2024131493385,2,1499,9,1
34,52,2024552500051,2,1596,20,1
35,61,2024461519178,1,1596,13,1
33,23,2024461480089,1,1560,13,1
33,51,2024421475258,1,2261,5,1
30,46,2024461509662,1,1499,6,1
31,33,2024371472515,2,999,6,1
28,33,2024010551950,1,1596,18,1
32,46,2024061534418,3,1499,9,1
29,51,2024201518095,2,1499,2,1
31,14,2024070185617,3,1596,10,1
29,44,2024010544884,2,1496,3,1
34,46,2024610020324,2,1560,12,1
26,23,2024141532515,1,1596,12,1
35,45,2024461526183,2,999,9,1
29,14,202417L206224,2,1596,12,1
33,67,2024371440565,1,1596,17,1
31,72,2024201558233,4,1753,14,1
32,17,2024052400901,2,1560,12,1
34,17,2024552400172,2,1560,17,1
32,47,2024531434647,3,999,6,1
29,46,2024430227117,1,999,3,1
27,46,2024010537391,1,1596,15,1
29,43,2024440134610,1,1798,14,1
33,49,2024052402406,1,1560,12,1
32,46,2024311394921,2,1999,12,1
33,49,2024461399123,1,998,10,1
31,95,2024131457321,3,1753,17,1
31,95,2024010499610,2,999,5,1
33,17,2024461418782,1,1560,12,1
29,43,2024010497775,2,1596,12,1
34,20,2024451439862,1,999,5,1
35,64,2024361510377,1,1596,16,1
31,95,2024131511677,3,1499,9,1
35,22,2024501508939,2,1798,20,1
32,95,2024440090716,2,1560,15,1
29,55,2024221399125,1,1596,15,1
26,49,2024070563285,2,1499,8,1
26,44,2024421533456,1,999,1,1
32,52,2024010545070,4,1596,21,1
27,46,2024461448675,1,2521,18,1
26,46,2024421425560,2,999,5,1
32,95,2024552400319,1,1796,20,1
31,46,2024361459402,3,1560,11,1
26,64,2024070192319,1,1499,9,1
29,17,2024010506776,1,1596,19,1
32,40,2024141511950,1,1560,13,1
27,55,2024201504720,1,1596,13,1
32,46,2024231452077,3,999,0,1
28,46,2024320464841,2,1499,5,1
29,61,2024070422389,1,1798,16,1
31,95,2024471457404,3,1560,10,1
31,60,2024141417691,2,1560,11,1
29,16,2024411429899,1,1596,19,1
32,43,2024411482208,1,1997,14,1
32,64,2024522402171,2,1499,8,1
31,46,2024421482439,2,1753,17,1
29,48,2024131443890,2,999,7,1
32,49,2024631517236,2,1995,5,1
34,48,2024531483075,2,999,9,1
26,14,2024141446776,1,1596,19,1
28,49,2024610050824,2,1596,15,1
27,14,2024131431139,1,1596,15,1
25,44,2024041455281,2,1499,9,1
30,52,2024471481932,1,1596,12,1
26,95,2024010525648,1,1596,11,1
29,17,2024041408688,2,1596,14,1
32,14,202454D369524,2,1997,17,1
33,64,2024041490898,1,1498,7,1
32,64,2024070845111,1,1499,6,1
33,95,2024161429599,2,1560,11,1
29,14,2024010507050,1,1596,13,1
29,14,2024070405417,1,1596,10,1
34,17,2024440194116,1,999,8,1
31,95,2024471397401,2,998,11,1
29,49,2024361394467,1,1560,10,1
32,55,2024520403018,2,1999,10,1
29,64,2024041484300,1,1596,11,1
32,43,2024010516326,1,1499,3,1
29,14,2024052401721,1,1997,9,1
29,54,2024501432984,2,1596,12,1
29,45,2024991518224,1,1499,8,1
25,20,2024131405047,1,999,9,1
33,17,2024361497959,1,1596,17,1
32,44,2024461428757,2,999,1,1
29,8,2024010530751,1,998,11,1
31,95,2024201513489,4,998,12,1
33,14,2024101514940,1,999,5,1
31,52,2024041473077,2,1499,8,1
32,15,2024401401630,2,1499,5,1
33,49,2024401414581,1,1560,13,1
29,14,2024141527714,2,1499,8,1
25,55,2024520401876,2,1596,20,1
34,46,2024461431240,2,1997,8,1
33,50,2024361431886,1,999,7,1
32,23,2024461440198,1,1596,15,1
29,11,2024010518725,3,999,7,1
33,17,2024361418504,2,1560,11,1
33,84,2024311461890,1,1560,13,1
34,11,2024351527762,2,1798,16,1
35,61,2024311463439,1,999,6,1
31,95,2024010500169,1,1498,7,1
29,49,2024332401059,1,998,10,1
31,95,2024451527259,2,1499,9,1
32,14,2024320278984,2,1798,14,1
29,14,2024010545258,2,1596,17,1
26,17,2024201452615,1,998,10,1
26,43,2024302500126,1,998,11,1
26,52,2024430089857,1,1999,6,1
32,67,2024161490253,2,999,9,1
29,46,2024010539449,1,2261,8,1
31,95,2024131411790,2,1499,7,1
35,17,2024302401532,2,1499,4,1
31,17,2024340WN1302,2,1596,20,1
26,14,2024991484365,1,1596,15,1
31,95,2024991502805,5,1997,15,1
29,52,2024041516611,2,1498,7,1
34,64,2024430491482,2,999,9,1
31,95,2024440165824,2,1596,12,1
29,49,2024522401334,1,1560,10,1
32,17,2024131463699,5,1560,19,1
29,52,2024010503643,1,1560,9,1
31,43,2024211472938,3,2521,16,1
33,46,2024031486935,2,999,7,1
31,95,2024131435335,3,1560,10,1
35,20,2024231494839,3,1499,8,1
33,39,2024221504473,1,1499,9,1
33,51,2024548677124,2,1997,12,1
31,95,2024411423542,5,1798,16,1
31,17,2024501488465,3,1560,14,1
29,20,2024440188040,1,1999,18,1
33,55,2024010523166,1,999,7,1
34,43,2024430580178,2,1499,4,1
33,55,2024421534878,2,999,8,1
31,95,2024371533883,3,1560,10,1
32,52,2024332400422,1,1560,14,1
33,43,2024361518774,1,1560,13,1
29,55,2024201467215,1,1596,21,1
34,49,2024101474877,2,1560,11,1
31,95,2024411431887,2,1499,8,1
29,40,2024549464224,1,1596,13,1
29,46,2024201474996,2,1596,16,1
33,11,2024340NN4562,1,1560,10,1
29,48,2024061397707,1,999,6,1
29,43,2024991420420,1,1560,11,1
32,17,2024052401380,2,1560,14,1
29,61,2024041421149,1,1596,20,1
31,64,2024131486013,2,1753,21,1
32,52,2024052400250,2,999,3,1
29,27,2024010548379,1,1596,16,1
26,14,2024451432586,1,1596,12,1
32,64,2024111406705,1,1560,9,1
31,52,2024451511767,1,999,0,1
29,46,2024471481867,2,999,9,1
29,40,2024010502316,2,999,7,1
32,43,2024552400543,2,2521,17,1
30,47,2024041482320,1,999,7,1
35,44,2024161486132,3,999,2,1
32,44,2024201499804,2,999,7,1
26,20,2024122400319,1,1499,9,1
33,49,2024052400212,1,1560,11,1
26,55,2024371566592,1,2521,16,1
26,20,2024010536648,2,1596,13,1
32,20,2024311452264,1,1997,13,1
33,61,2024991441066,1,999,8,1
29,49,2024332401225,2,1596,14,1
29,46,2024010548722,2,1499,4,1
29,54,2024440191765,1,1496,4,1
29,46,2024131497430,1,1560,11,1
31,64,2024371501949,3,1596,13,1
31,95,2024531420464,2,1560,12,1
26,49,2024010505731,2,999,7,1
34,49,2024101460285,3,1499,6,1
26,95,2024201425431,1,1596,17,1
33,45,2024131467961,1,1560,12,1
29,40,2024052401387,1,1596,15,1
34,17,2024421443992,2,999,7,1
34,46,2024201540505,3,1499,7,1
34,23,2024311408538,1,1596,15,1
28,17,2024471440049,1,1798,18,1
30,14,2024501437307,1,1596,17,1
31,23,2024351512984,2,1560,11,1
33,49,2024010520765,1,1596,13,1
29,67,2024070683733,1,1560,11,1
31,95,2024161513335,1,1997,14,1
31,52,2024991434569,4,1997,7,1
27,49,2024052400442,2,1560,9,1
35,55,2024131469185,2,1499,9,1
29,46,2024010520555,1,1596,16,1
29,27,2024501399041,2,1596,11,1
35,17,2024371410922,2,1596,20,1
31,95,2024421430092,2,1560,15,1
33,95,2024361534110,1,1596,17,1
26,17,202417S113324,1,1596,10,1
35,13,2024411492746,2,1796,24,1
34,14,2024122500069,1,1596,13,1
27,46,2024311484057,1,999,5,1
33,49,2024111500293,1,1560,9,1
34,14,2024010495346,1,1596,14,1
32,65,2024421461621,2,999,1,1
32,14,2024631444137,2,1596,14,1
34,46,2024052400866,1,999,6,1
32,61,2024311497253,1,1499,9,1
34,46,2024010508164,1,999,8,1
31,95,2024052401746,4,999,1,1
29,65,2024070978199,1,1499,9,1
32,11,2024052402094,1,998,10,1
32,55,2024471463220,2,1596,21,1
32,46,2024311410720,2,1999,9,1
34,52,2024320451147,2,1596,8,1
33,16,2024332400041,1,1596,18,1
26,13,2024201455283,2,999,9,1
33,46,2024111474968,1,1560,12,1
26,46,2024161470976,1,1999,8,1
32,14,2024061422080,2,1499,9,1
31,95,2024161502941,5,1499,9,1
34,20,2024101431555,1,1596,18,1
34,48,2024010510317,1,1596,11,1
32,46,2024010506043,2,1596,13,1
31,95,2024421534281,2,999,8,1
33,14,2024411519341,1,1596,13,1
29,95,2024421401473,1,1596,12,1
31,23,2024302401057,2,1560,14,1
32,17,2024111406755,1,1560,12,1
27,64,2024161414159,1,1988,22,1
29,40,202417M104324,1,1596,12,1
29,50,2024501495847,2,1999,8,1
32,46,2024461494405,1,999,5,1
25,61,2024201514257,1,999,9,1
31,23,2024451459756,2,1753,20,1
27,55,2024631428059,1,999,2,1
33,64,2024221495454,1,1499,9,1
29,55,2024161475885,2,1596,20,1
